running TARSItemKNNLee_W3, TARSItemKNNLee_W5, TARSItemKNNLiu, TARSItemKNNDing, TARSItemKNNLiu2012, TARSItemKNNVaz, TARSItemKNNexponential, TARSItemKNNlog, TARSItemKNNlinear, TARSItemKNNconcave, TARSItemKNNinverse on amazon_toys_and_games
>> Loading dataset
<< Loaded dataset
dataset shape = (172606, 69716)
2023-01-10 08:17:19,571 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 3.36s
2023-01-10 08:17:23,316 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 3.25s
2023-01-10 08:17:27,078 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 3.2s
2023-01-10 08:17:30,672 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.94s
2023-01-10 08:17:33,110 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 1.97s
2023-01-10 08:17:35,659 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 1.99s
2023-01-10 08:17:38,344 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.03s
2023-01-10 08:17:40,956 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 1.98s
2023-01-10 08:17:43,708 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.02s
2023-01-10 08:17:46,022 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.0s
2023-01-10 08:17:48,361 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.0s
2023-01-10 08:17:50,805 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.07s
2023-01-10 08:17:53,255 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.0s
2023-01-10 08:17:56,324 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.56s
2023-01-10 08:17:58,969 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.02s
2023-01-10 08:18:01,767 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.07s
2023-01-10 08:18:04,653 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.11s
2023-01-10 08:18:07,719 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.06s
2023-01-10 08:18:10,118 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.06s
2023-01-10 08:18:12,534 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.03s
2023-01-10 08:18:15,040 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.06s
2023-01-10 08:18:17,652 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.06s
2023-01-10 08:18:20,332 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.03s
2023-01-10 08:18:23,217 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.11s
2023-01-10 08:18:26,232 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.04s
2023-01-10 08:18:29,722 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.5s
2023-01-10 08:18:34,305 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.43s
2023-01-10 08:18:37,268 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.45s
2023-01-10 08:18:40,296 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.47s
2023-01-10 08:18:43,370 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.45s
2023-01-10 08:18:46,545 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.38s
2023-01-10 08:18:49,912 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.41s
2023-01-10 08:18:53,630 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.48s
2023-01-10 08:18:57,821 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.42s
2023-01-10 08:19:03,776 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 4.12s
2023-01-10 08:19:11,713 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 3.99s
2023-01-10 08:19:16,609 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 4.01s
2023-01-10 08:19:21,578 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 4.01s
2023-01-10 08:19:26,687 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 4.03s
2023-01-10 08:19:32,122 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 4.03s
2023-01-10 08:19:37,781 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 3.97s
2023-01-10 08:19:43,960 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 3.95s
2023-01-10 08:19:51,336 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 3.98s
2023-01-10 08:20:03,593 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.66s
2023-01-10 08:20:18,074 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.44s
2023-01-10 08:20:28,138 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.52s
2023-01-10 08:20:38,176 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.39s
2023-01-10 08:20:48,457 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.37s
2023-01-10 08:20:59,354 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.47s
2023-01-10 08:21:10,536 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.43s
2023-01-10 08:21:22,642 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.37s
2023-01-10 08:21:36,677 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.42s
2023-01-10 08:21:50,834 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.49s
2023-01-10 08:22:05,272 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.83s
2023-01-10 08:22:15,287 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.48s
2023-01-10 08:22:25,336 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.43s
2023-01-10 08:22:35,765 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.53s
2023-01-10 08:22:46,633 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.45s
2023-01-10 08:22:57,949 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.51s
2023-01-10 08:23:10,239 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.47s
2023-01-10 08:23:24,206 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.47s
2023-01-10 08:23:38,768 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 8.99s
2023-01-10 08:23:58,496 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.46s
2023-01-10 08:24:12,994 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.92s
2023-01-10 08:24:26,403 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.42s
2023-01-10 08:24:37,018 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 9.06s
2023-01-10 08:24:46,887 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.39s
2023-01-10 08:24:57,614 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 9.07s
2023-01-10 08:25:07,824 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.57s
2023-01-10 08:25:18,645 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.9s
2023-01-10 08:25:29,009 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.46s
2023-01-10 08:25:40,443 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 9.06s
2023-01-10 08:25:51,287 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.49s
2023-01-10 08:26:03,150 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.93s
2023-01-10 08:26:14,380 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.45s
2023-01-10 08:26:27,299 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.93s
2023-01-10 08:26:39,473 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.43s
2023-01-10 08:26:53,891 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.93s
2023-01-10 08:27:07,349 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.49s
2023-01-10 08:27:21,775 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 9.01s
2023-01-10 08:27:35,671 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 8.89s
2023-01-10 08:27:55,901 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 9.0s
2023-01-10 08:28:10,443 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 8.92s
2023-01-10 08:28:25,072 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 8.98s
2023-01-10 08:28:39,760 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 9.02s
2023-01-10 08:28:54,293 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 8.91s
2023-01-10 08:29:08,940 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 8.98s
2023-01-10 08:29:23,552 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 8.99s
2023-01-10 08:29:38,171 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 8.99s
2023-01-10 08:29:53,191 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 9.38s
2023-01-10 08:30:07,354 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.73s
2023-01-10 08:30:09,340 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.72s
2023-01-10 08:30:11,355 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.74s
2023-01-10 08:30:13,409 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.75s
2023-01-10 08:30:15,509 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.75s
2023-01-10 08:30:17,662 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.77s
2023-01-10 08:30:19,846 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.74s
2023-01-10 08:30:22,058 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.73s
2023-01-10 08:30:24,259 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.71s
2023-01-10 08:30:26,493 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.75s
2023-01-10 08:30:28,617 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.83s
2023-01-10 08:30:30,661 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.73s
2023-01-10 08:30:32,736 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.73s
2023-01-10 08:30:34,901 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.74s
2023-01-10 08:30:37,079 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.71s
2023-01-10 08:30:39,370 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.73s
2023-01-10 08:30:41,745 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.75s
2023-01-10 08:30:44,101 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.73s
2023-01-10 08:30:46,456 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.73s
2023-01-10 08:30:48,523 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.76s
2023-01-10 08:30:50,578 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.72s
2023-01-10 08:30:52,692 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.73s
2023-01-10 08:30:54,916 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.76s
2023-01-10 08:30:57,213 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.76s
2023-01-10 08:30:59,616 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.76s
2023-01-10 08:31:02,112 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.75s
2023-01-10 08:31:04,621 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.75s
2023-01-10 08:31:07,236 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.87s
2023-01-10 08:31:09,466 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.85s
2023-01-10 08:31:11,751 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.86s
2023-01-10 08:31:14,118 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.84s
2023-01-10 08:31:16,589 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.81s
2023-01-10 08:31:19,179 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.82s
2023-01-10 08:31:21,940 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.79s
2023-01-10 08:31:24,926 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.8s
2023-01-10 08:31:27,902 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 1.81s
2023-01-10 08:31:31,748 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.68s
2023-01-10 08:31:35,149 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.72s
2023-01-10 08:31:38,642 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.73s
2023-01-10 08:31:42,315 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.72s
2023-01-10 08:31:46,224 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.68s
2023-01-10 08:31:50,454 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.73s
2023-01-10 08:31:55,301 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.75s
2023-01-10 08:32:00,643 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.69s
2023-01-10 08:32:06,023 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.74s
2023-01-10 08:32:13,665 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 4.99s
2023-01-10 08:32:19,703 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 4.93s
2023-01-10 08:32:25,930 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 4.97s
2023-01-10 08:32:32,371 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 4.95s
2023-01-10 08:32:39,098 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 4.89s
2023-01-10 08:32:46,287 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 4.94s
2023-01-10 08:32:54,431 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 4.96s
2023-01-10 08:33:03,676 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 5.0s
2023-01-10 08:33:12,880 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 4.98s
2023-01-10 08:33:25,870 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.74s
2023-01-10 08:33:36,132 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.76s
2023-01-10 08:33:46,517 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.73s
2023-01-10 08:33:57,144 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.68s
2023-01-10 08:34:08,289 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.7s
2023-01-10 08:34:19,910 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.71s
2023-01-10 08:34:32,625 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.78s
2023-01-10 08:34:46,926 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.73s
2023-01-10 08:35:01,388 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.73s
2023-01-10 08:35:15,678 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.71s
2023-01-10 08:35:25,912 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.76s
2023-01-10 08:35:36,362 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.77s
2023-01-10 08:35:47,046 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.72s
2023-01-10 08:35:58,274 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.76s
2023-01-10 08:36:09,979 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.79s
2023-01-10 08:36:22,850 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.82s
2023-01-10 08:36:37,292 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.85s
2023-01-10 08:36:51,796 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.91s
2023-01-10 08:37:06,098 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.8s
2023-01-10 08:37:16,341 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.74s
2023-01-10 08:37:26,845 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.84s
2023-01-10 08:37:37,526 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.75s
2023-01-10 08:37:48,787 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.81s
2023-01-10 08:38:00,464 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.78s
2023-01-10 08:38:13,260 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.85s
2023-01-10 08:38:27,684 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.87s
2023-01-10 08:38:42,172 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 8.75s
2023-01-10 08:38:57,059 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 9.23s
2023-01-10 08:39:10,701 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.05s
2023-01-10 08:39:13,087 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.11s
2023-01-10 08:39:15,432 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.06s
2023-01-10 08:39:17,842 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.12s
2023-01-10 08:39:20,241 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.1s
2023-01-10 08:39:22,699 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.14s
2023-01-10 08:39:25,093 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.08s
2023-01-10 08:39:27,619 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.16s
2023-01-10 08:39:30,027 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.04s
2023-01-10 08:39:32,565 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.13s
2023-01-10 08:39:35,015 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.03s
2023-01-10 08:39:37,623 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.15s
2023-01-10 08:39:40,156 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.05s
2023-01-10 08:39:42,781 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.1s
2023-01-10 08:39:45,491 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.11s
2023-01-10 08:39:48,158 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.13s
2023-01-10 08:39:50,821 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.07s
2023-01-10 08:39:53,517 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.17s
2023-01-10 08:39:56,143 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.03s
2023-01-10 08:39:58,800 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.11s
2023-01-10 08:40:01,439 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.04s
2023-01-10 08:40:03,864 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.13s
2023-01-10 08:40:06,197 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.03s
2023-01-10 08:40:08,675 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.15s
2023-01-10 08:40:11,019 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.02s
2023-01-10 08:40:13,561 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.19s
2023-01-10 08:40:15,924 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.01s
2023-01-10 08:40:18,510 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.17s
2023-01-10 08:40:20,976 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.04s
2023-01-10 08:40:23,593 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.14s
2023-01-10 08:40:26,151 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.07s
2023-01-10 08:40:28,934 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.22s
2023-01-10 08:40:31,600 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.08s
2023-01-10 08:40:34,442 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.2s
2023-01-10 08:40:37,212 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.05s
2023-01-10 08:40:39,980 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.12s
2023-01-10 08:40:42,761 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.04s
2023-01-10 08:40:45,571 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.17s
2023-01-10 08:40:48,382 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.06s
2023-01-10 08:40:51,211 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.18s
2023-01-10 08:40:54,047 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.08s
2023-01-10 08:40:56,581 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.23s
2023-01-10 08:40:58,963 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.05s
2023-01-10 08:41:01,527 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.23s
2023-01-10 08:41:03,939 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.06s
2023-01-10 08:41:06,476 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.17s
2023-01-10 08:41:08,886 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.02s
2023-01-10 08:41:11,607 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.27s
2023-01-10 08:41:14,162 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.09s
2023-01-10 08:41:16,907 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.23s
2023-01-10 08:41:19,495 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.03s
2023-01-10 08:41:22,386 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.28s
2023-01-10 08:41:25,042 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.0s
2023-01-10 08:41:28,056 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.28s
2023-01-10 08:41:30,901 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.0s
2023-01-10 08:41:33,780 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.16s
2023-01-10 08:41:36,686 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.04s
2023-01-10 08:41:39,676 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.25s
2023-01-10 08:41:42,637 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.1s
2023-01-10 08:41:45,622 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.25s
2023-01-10 08:41:48,608 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.09s
2023-01-10 08:41:51,406 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.44s
2023-01-10 08:41:53,880 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.08s
2023-01-10 08:41:56,626 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.35s
2023-01-10 08:41:59,202 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.14s
2023-01-10 08:42:02,121 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.48s
2023-01-10 08:42:04,712 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 2.11s
